performance_score,avg_training_score,training_efficiency,previous_year_rating,experience_ratio,awards_won?,age,recruitment_channel_sourcing,gender,education,joining_age,department_Sales & Marketing,length_of_service,no_of_trainings,training_frequency,department_Operations,department_Technology,department_Procurement,department_Legal,department_Finance,is_promoted
200.0,50,50.0,4.0,0.185,0,27,0,1,1,22,1,5,1,0.167,0,0,0,0,0,0
102.0,51,51.0,2.0,0.455,0,55,1,1,1,30,1,25,1,0.038,0,0,0,0,0,0
315.0,63,63.0,5.0,0.206,0,34,1,0,1,27,0,7,1,0.125,1,0,0,0,0,0
177.0,59,59.0,3.0,0.065,0,31,0,1,1,29,0,2,1,0.333,0,0,0,0,1,0
234.0,78,78.0,3.0,0.033,0,30,1,1,1,29,0,1,1,0.5,0,1,0,0,0,0
147.0,49,49.0,3.0,0.222,0,27,0,1,1,21,1,6,1,0.143,0,0,0,0,0,0
50.0,50,50.0,1.0,0.205,0,39,1,1,1,31,1,8,1,0.111,0,0,0,0,0,0
174.0,58,58.0,3.0,0.107,0,28,0,0,1,25,0,3,1,0.25,1,0,0,0,0,0
144.0,48,48.0,3.0,0.18,0,50,1,1,2,41,1,9,1,0.1,0,0,0,0,0,0
415.0,83,83.0,5.0,0.056,0,36,0,1,1,34,0,2,1,0.333,0,0,0,0,0,0
250.0,50,50.0,5.0,0.074,0,27,1,0,1,25,1,2,1,0.333,0,0,0,0,0,0
356.0,89,29.667,4.0,0.129,0,31,1,1,1,27,0,4,3,0.6,0,0,0,0,0,0
295.0,59,59.0,5.0,0.114,0,35,0,0,1,31,0,4,1,0.2,1,0,0,0,0,1
142.0,71,71.0,2.0,0.188,0,32,0,1,1,26,0,6,1,0.143,0,0,1,0,0,0
189.0,63,63.0,3.0,0.176,0,34,0,0,1,28,0,6,1,0.143,1,0,0,0,0,0
86.0,86,86.0,1.0,0.156,0,32,1,1,1,27,0,5,1,0.167,0,0,0,0,0,0
245.0,49,49.0,5.0,0.12,0,25,1,1,1,22,1,3,1,0.25,0,0,0,0,0,0
174.0,58,29.0,3.0,0.077,0,26,0,0,1,24,0,2,2,0.667,1,0,0,0,0,0
153.0,51,51.0,3.0,0.341,0,44,1,1,1,29,1,15,1,0.062,0,0,0,0,0,0
235.0,47,47.0,5.0,0.294,0,34,0,0,2,24,1,10,1,0.091,0,0,0,0,0,0
164.0,82,41.0,2.0,0.146,0,41,0,1,1,35,0,6,2,0.286,0,1,0,0,0,0
405.0,81,81.0,5.0,0.115,0,26,1,1,1,23,0,3,1,0.25,0,1,0,0,0,1
246.0,82,82.0,3.0,0.219,0,32,0,1,1,25,0,7,1,0.125,0,1,0,0,0,0
240.0,60,60.0,4.0,0.103,0,39,0,0,1,35,0,4,1,0.2,1,0,0,0,0,0
252.0,63,63.0,4.0,0.077,0,52,1,1,2,48,0,4,1,0.2,1,0,0,0,0,0
216.0,54,27.0,4.0,0.062,0,32,1,1,1,30,0,2,2,0.667,0,0,0,0,1,0
138.0,46,46.0,3.0,0.233,0,30,1,0,1,23,1,7,1,0.125,0,0,0,0,0,0
114.0,57,57.0,2.0,0.161,1,31,1,1,1,26,0,5,1,0.167,1,0,0,0,0,0
168.0,84,42.0,2.0,0.091,0,33,0,0,1,30,0,3,2,0.5,0,1,0,0,0,0
470.0,94,94.0,5.0,0.333,0,54,0,1,2,36,0,18,1,0.053,0,0,0,1,0,1
186.0,62,62.0,3.0,0.133,0,45,0,1,1,39,0,6,1,0.143,1,0,0,0,0,0
250.0,50,50.0,5.0,0.263,0,38,1,1,1,28,0,10,1,0.091,0,0,0,0,0,0
159.0,53,53.0,3.0,0.212,0,33,0,0,2,26,1,7,1,0.125,0,0,0,0,0,0
244.0,61,61.0,4.0,0.179,0,39,0,1,2,32,0,7,1,0.125,1,0,0,0,0,0
258.0,86,86.0,3.0,0.156,0,32,1,1,1,27,0,5,1,0.167,0,0,0,0,0,0
65.0,65,65.0,1.0,0.184,0,38,0,1,1,31,0,7,1,0.125,1,0,0,0,0,0
150.0,50,50.0,3.0,0.167,0,30,0,1,2,25,1,5,1,0.167,0,0,0,0,0,0
244.0,61,61.0,4.0,0.103,0,29,0,1,1,26,0,3,1,0.25,1,0,0,0,0,0
159.0,53,53.0,3.0,0.38,0,50,1,1,2,31,0,19,1,0.05,0,0,0,0,0,0
183.0,61,61.0,3.0,0.088,0,57,0,0,1,52,0,5,1,0.167,1,0,0,0,0,0
0.0,79,79.0,0.0,0.037,0,27,1,1,1,26,0,1,1,0.5,0,1,0,0,0,0
170.0,85,85.0,2.0,0.071,0,28,0,1,1,26,0,2,1,0.333,0,0,0,0,0,0
240.0,48,48.0,5.0,0.179,0,28,1,0,1,23,1,5,1,0.167,0,0,0,0,0,0
172.0,86,86.0,2.0,0.081,0,37,0,0,1,34,0,3,1,0.25,0,0,0,0,0,0
180.0,60,60.0,3.0,0.189,0,37,1,1,1,30,0,7,1,0.125,1,0,0,0,0,0
290.0,58,58.0,5.0,0.069,0,29,1,1,1,27,0,2,1,0.333,1,0,0,0,0,0
184.0,46,46.0,4.0,0.128,0,39,1,0,2,34,1,5,1,0.167,0,0,0,0,0,0
70.0,70,70.0,1.0,0.262,0,42,1,1,2,31,0,11,1,0.083,0,0,1,0,0,0
189.0,63,63.0,3.0,0.263,0,38,0,0,1,28,0,10,1,0.091,1,0,0,0,0,0
0.0,51,51.0,0.0,0.036,0,28,0,0,1,27,0,1,1,0.5,0,0,0,0,0,0
213.0,71,35.5,3.0,0.133,0,30,0,1,1,26,0,4,2,0.4,0,0,1,0,0,1
198.0,66,33.0,3.0,0.14,0,43,1,0,1,37,0,6,2,0.286,0,0,1,0,0,0
237.0,79,79.0,3.0,0.224,0,49,1,1,1,38,0,11,1,0.083,0,1,0,0,0,0
196.0,49,49.0,4.0,0.326,0,46,0,1,1,31,1,15,1,0.062,0,0,0,0,0,0
305.0,61,30.5,5.0,0.077,0,39,0,1,1,36,0,3,2,0.5,1,0,0,0,0,0
150.0,50,25.0,3.0,0.256,0,39,1,1,1,29,1,10,2,0.182,0,0,0,0,0,0
405.0,81,81.0,5.0,0.038,0,53,0,0,1,51,0,2,1,0.333,0,1,0,0,0,0
243.0,81,81.0,3.0,0.241,0,29,0,1,1,22,0,7,1,0.125,0,0,0,0,0,0
49.0,49,49.0,1.0,0.278,0,36,1,1,1,26,1,10,1,0.091,0,0,0,0,0,0
154.0,77,77.0,2.0,0.086,0,35,0,1,1,32,0,3,1,0.25,0,1,0,0,0,0
280.0,56,28.0,5.0,0.103,0,29,1,1,1,26,0,3,2,0.5,0,0,0,0,1,1
0.0,82,82.0,0.0,0.036,0,28,0,1,1,27,0,1,1,0.5,0,0,0,0,0,0
147.0,49,49.0,3.0,0.171,0,35,1,1,1,29,1,6,1,0.143,0,0,0,0,0,0
305.0,61,61.0,5.0,0.25,0,36,1,1,1,27,0,9,1,0.1,1,0,0,0,0,1
230.0,46,46.0,5.0,0.235,0,51,1,1,2,39,1,12,1,0.077,0,0,0,0,0,0
180.0,60,60.0,3.0,0.088,0,34,1,1,1,31,0,3,1,0.25,0,0,0,0,1,0
250.0,50,50.0,5.0,0.207,0,29,0,0,1,23,1,6,1,0.143,0,0,0,0,0,0
235.0,47,47.0,5.0,0.294,0,34,0,1,1,24,1,10,1,0.091,0,0,0,0,0,0
72.0,72,36.0,1.0,0.276,0,29,0,1,1,21,0,8,2,0.222,0,0,1,0,0,0
62.0,62,62.0,1.0,0.241,0,54,0,1,2,41,0,13,1,0.071,0,0,0,1,0,0
192.0,64,64.0,3.0,0.2,0,35,0,0,1,28,0,7,1,0.125,0,0,0,0,1,0
201.0,67,33.5,3.0,0.184,0,38,1,0,1,31,0,7,2,0.25,0,0,1,0,0,0
249.0,83,27.667,3.0,0.161,0,31,1,1,1,26,0,5,3,0.5,0,0,0,0,0,0
210.0,70,35.0,3.0,0.056,0,36,0,0,2,34,0,2,2,0.667,0,0,1,0,0,0
228.0,57,57.0,4.0,0.125,0,32,1,1,1,28,0,4,1,0.2,1,0,0,0,0,0
0.0,70,23.333,0.0,0.04,0,25,1,0,0,24,0,1,3,1.5,0,0,1,0,0,0
344.0,86,86.0,4.0,0.044,0,45,0,1,1,43,0,2,1,0.333,0,0,0,0,0,0
249.0,83,83.0,3.0,0.212,0,33,0,1,1,26,0,7,1,0.125,0,1,0,0,0,0
174.0,58,58.0,3.0,0.152,0,33,0,1,1,28,0,5,1,0.167,1,0,0,0,0,0
45.0,45,45.0,1.0,0.229,0,35,1,1,1,27,1,8,1,0.111,0,0,0,0,0,0
0.0,62,62.0,0.0,0.04,0,25,0,0,1,24,0,1,1,0.5,1,0,0,0,0,0
300.0,60,60.0,5.0,0.109,0,46,0,0,2,41,0,5,1,0.167,1,0,0,0,0,0
141.0,47,47.0,3.0,0.143,0,28,0,1,1,24,1,4,1,0.2,0,0,0,0,0,0
380.0,76,76.0,5.0,0.306,0,36,1,1,2,25,0,11,1,0.083,0,1,0,0,0,0
236.0,59,59.0,4.0,0.151,0,53,1,1,1,45,0,8,1,0.111,1,0,0,0,0,0
285.0,57,57.0,5.0,0.297,0,37,1,0,1,26,0,11,1,0.083,1,0,0,0,0,1
196.0,49,49.0,4.0,0.212,0,33,1,1,1,26,1,7,1,0.125,0,0,0,0,0,0
71.0,71,35.5,1.0,0.133,0,30,0,0,1,26,0,4,2,0.4,0,0,1,0,0,0
126.0,63,63.0,2.0,0.206,0,34,1,0,2,27,0,7,1,0.125,1,0,0,0,0,0
180.0,60,60.0,3.0,0.13,0,46,1,1,1,40,0,6,1,0.143,0,0,0,1,0,0
135.0,45,45.0,3.0,0.075,0,53,1,0,1,49,1,4,1,0.2,0,0,0,0,0,0
156.0,52,52.0,3.0,0.222,0,54,1,1,1,42,1,12,1,0.077,0,0,0,0,0,0
348.0,87,87.0,4.0,0.033,0,60,0,1,2,58,0,2,1,0.333,0,0,0,0,0,0
255.0,51,25.5,5.0,0.176,0,34,1,1,1,28,1,6,2,0.286,0,0,0,0,0,1
62.0,62,62.0,1.0,0.109,0,55,0,1,2,49,0,6,1,0.143,1,0,0,0,0,0
132.0,44,44.0,3.0,0.212,0,33,1,1,2,26,1,7,1,0.125,0,0,0,0,0,0
216.0,72,24.0,3.0,0.094,0,53,0,1,1,48,0,5,3,0.5,0,0,1,0,0,0
0.0,50,50.0,0.0,0.04,0,25,0,1,1,24,0,1,1,0.5,0,0,0,0,0,0
425.0,85,85.0,5.0,0.138,0,29,1,1,1,25,0,4,1,0.2,0,0,0,0,0,1
153.0,51,51.0,3.0,0.25,0,44,1,1,1,33,1,11,1,0.083,0,0,0,0,0,0
84.0,84,84.0,1.0,0.077,0,26,0,1,1,24,0,2,1,0.333,0,0,0,0,0,0
0.0,53,53.0,0.0,0.04,0,25,1,1,1,24,1,1,1,0.5,0,0,0,0,0,0
395.0,79,39.5,5.0,0.074,0,27,0,0,1,25,0,2,2,0.667,0,1,0,0,0,0
275.0,55,55.0,5.0,0.176,0,51,1,1,2,42,0,9,1,0.1,1,0,0,0,0,0
192.0,48,48.0,4.0,0.263,0,38,1,0,1,28,1,10,1,0.091,0,0,0,0,0,0
147.0,49,49.0,3.0,0.111,0,27,0,0,1,24,0,3,1,0.25,0,0,0,0,0,0
47.0,47,23.5,1.0,0.265,0,34,0,1,1,25,1,9,2,0.2,0,0,0,0,0,0
280.0,56,56.0,5.0,0.136,0,44,1,1,2,38,0,6,1,0.143,1,0,0,0,0,0
260.0,52,52.0,5.0,0.257,0,35,1,1,1,26,0,9,1,0.1,0,0,0,0,0,0
260.0,52,52.0,5.0,0.378,0,37,0,1,1,23,1,14,1,0.067,0,0,0,0,0,0
200.0,50,50.0,4.0,0.05,0,40,0,1,1,38,1,2,1,0.333,0,0,0,0,0,0
237.0,79,79.0,3.0,0.237,0,38,0,1,1,29,0,9,1,0.1,0,1,0,0,0,0
50.0,50,50.0,1.0,0.139,0,36,0,1,1,31,1,5,1,0.167,0,0,0,0,0,0
189.0,63,63.0,3.0,0.263,0,38,1,1,1,28,0,10,1,0.091,1,0,0,0,0,0
320.0,64,64.0,5.0,0.12,0,25,0,1,1,22,0,3,1,0.25,1,0,0,0,0,0
264.0,88,88.0,3.0,0.207,0,29,0,0,1,23,0,6,1,0.143,0,0,0,0,0,0
224.0,56,56.0,4.0,0.242,0,33,1,0,1,25,1,8,1,0.111,0,0,0,0,0,0
336.0,84,28.0,4.0,0.067,0,30,1,1,2,28,0,2,3,1.0,0,0,0,0,0,0
255.0,51,51.0,5.0,0.265,0,34,0,1,1,25,1,9,1,0.1,0,0,0,0,0,0
204.0,68,68.0,3.0,0.364,0,44,0,1,2,28,0,16,1,0.059,0,0,1,0,0,0
250.0,50,50.0,5.0,0.143,0,42,1,1,2,36,1,6,1,0.143,0,0,0,0,0,0
222.0,74,74.0,3.0,0.115,1,26,0,1,1,23,0,3,1,0.25,1,0,0,0,0,1
48.0,48,48.0,1.0,0.308,0,39,1,1,1,27,1,12,1,0.077,0,0,0,0,0,0
244.0,61,61.0,4.0,0.262,0,42,0,0,1,31,0,11,1,0.083,1,0,0,0,0,0
335.0,67,67.0,5.0,0.125,0,40,1,1,2,35,0,5,1,0.167,0,0,1,0,0,0
275.0,55,55.0,5.0,0.235,0,34,0,1,2,26,0,8,1,0.111,1,0,0,0,0,0
204.0,51,51.0,4.0,0.061,0,33,0,1,1,31,1,2,1,0.333,0,0,0,0,0,0
100.0,50,50.0,2.0,0.073,0,41,1,1,1,38,1,3,1,0.25,0,0,0,0,0,0
288.0,96,96.0,3.0,0.194,1,31,1,1,1,25,1,6,1,0.143,0,0,0,0,0,1
150.0,50,12.5,3.0,0.214,0,28,1,1,1,22,1,6,4,0.571,0,0,0,0,0,0
186.0,62,62.0,3.0,0.147,1,34,1,0,1,29,0,5,1,0.167,1,0,0,0,0,1
260.0,65,65.0,4.0,0.067,0,30,1,0,2,28,0,2,1,0.333,0,0,1,0,0,0
250.0,50,50.0,5.0,0.125,0,40,0,1,2,35,1,5,1,0.167,0,0,0,0,0,0
147.0,49,49.0,3.0,0.167,0,30,0,0,1,25,1,5,1,0.167,0,0,0,0,0,0
240.0,80,80.0,3.0,0.071,0,28,1,0,1,26,0,2,1,0.333,0,1,0,0,0,1
280.0,70,70.0,4.0,0.152,0,33,1,1,1,28,0,5,1,0.167,0,0,1,0,0,0
270.0,54,54.0,5.0,0.115,0,26,1,1,1,23,0,3,1,0.25,1,0,0,0,0,0
82.0,82,82.0,1.0,0.069,0,29,1,0,1,27,0,2,1,0.333,0,0,0,0,0,0
0.0,82,27.333,0.0,0.042,0,24,1,1,1,23,0,1,3,1.5,0,1,0,0,0,0
0.0,51,51.0,0.0,0.036,0,28,0,0,1,27,1,1,1,0.5,0,0,0,0,0,0
328.0,82,82.0,4.0,0.206,0,34,0,1,2,27,0,7,1,0.125,0,0,0,0,0,0
249.0,83,41.5,3.0,0.091,0,33,1,1,2,30,0,3,2,0.5,0,0,0,0,0,0
280.0,70,35.0,4.0,0.15,0,60,0,1,1,51,0,9,2,0.2,0,0,0,0,1,1
0.0,49,49.0,0.0,0.037,0,27,0,1,1,26,0,1,1,0.5,0,0,0,0,0,0
0.0,59,59.0,0.0,0.036,0,28,0,0,1,27,0,1,1,0.5,1,0,0,0,0,0
240.0,60,60.0,4.0,0.093,0,43,1,1,1,39,0,4,1,0.2,1,0,0,0,0,0
108.0,54,54.0,2.0,0.294,0,34,1,0,2,24,1,10,1,0.091,0,0,0,0,0,0
98.0,49,49.0,2.0,0.4,0,45,1,1,2,27,1,18,1,0.053,0,0,0,0,0,0
336.0,84,84.0,4.0,0.111,0,36,0,1,1,32,0,4,1,0.2,0,0,0,0,0,0
255.0,51,51.0,5.0,0.106,0,47,0,1,1,42,1,5,1,0.167,0,0,0,0,0,0
118.0,59,59.0,2.0,0.242,0,33,0,0,2,25,0,8,1,0.111,1,0,0,0,0,0
90.0,45,45.0,2.0,0.116,0,43,1,1,2,38,1,5,1,0.167,0,0,0,0,0,0
204.0,68,68.0,3.0,0.172,0,29,0,1,1,24,0,5,1,0.167,0,0,1,0,0,0
248.0,62,20.667,4.0,0.214,0,42,1,1,1,33,0,9,3,0.3,1,0,0,0,0,0
69.0,69,69.0,1.0,0.275,0,40,1,1,1,29,0,11,1,0.083,0,0,1,0,0,0
330.0,66,66.0,5.0,0.188,0,32,1,0,2,26,0,6,1,0.143,0,0,1,0,0,0
188.0,47,47.0,4.0,0.077,0,26,1,0,1,24,1,2,1,0.333,0,0,0,0,0,0
174.0,58,58.0,3.0,0.105,0,38,0,1,1,34,0,4,1,0.2,1,0,0,0,0,0
144.0,48,48.0,3.0,0.113,0,53,1,1,1,47,1,6,1,0.143,0,0,0,0,0,0
159.0,53,53.0,3.0,0.091,0,33,1,1,1,30,1,3,1,0.25,0,0,0,0,0,0
222.0,74,74.0,3.0,0.094,0,32,1,0,1,29,0,3,1,0.25,0,0,1,0,0,0
235.0,47,23.5,5.0,0.15,0,40,0,0,2,34,1,6,2,0.286,0,0,0,0,0,0
255.0,51,51.0,5.0,0.065,0,31,1,1,2,29,1,2,1,0.333,0,0,0,0,0,0
79.0,79,79.0,1.0,0.125,0,32,0,0,1,28,0,4,1,0.2,0,1,0,0,0,1
192.0,48,48.0,4.0,0.233,0,30,0,1,1,23,1,7,1,0.125,0,0,0,0,0,0
156.0,52,26.0,3.0,0.312,0,48,0,1,2,33,1,15,2,0.125,0,0,0,0,0,0
144.0,48,48.0,3.0,0.194,0,36,1,1,2,29,1,7,1,0.125,0,0,0,0,0,0
150.0,50,50.0,3.0,0.103,0,39,1,1,1,35,1,4,1,0.2,0,0,0,0,0,0
152.0,76,38.0,2.0,0.091,0,33,0,1,1,30,0,3,2,0.5,0,1,0,0,0,0
147.0,49,24.5,3.0,0.194,0,31,1,1,1,25,1,6,2,0.286,0,0,0,0,0,0
124.0,62,62.0,2.0,0.265,0,34,0,1,2,25,0,9,1,0.1,1,0,0,0,0,0
156.0,52,52.0,3.0,0.116,0,43,0,1,1,38,1,5,1,0.167,0,0,0,0,0,0
430.0,86,43.0,5.0,0.074,0,27,0,1,1,25,0,2,2,0.667,0,0,0,0,0,0
49.0,49,49.0,1.0,0.194,0,31,0,1,1,25,1,6,1,0.143,0,0,0,0,0,0
100.0,50,16.667,2.0,0.054,0,37,0,1,1,35,1,2,3,1.0,0,0,0,0,0,0
0.0,49,49.0,0.0,0.036,0,28,0,1,1,27,1,1,1,0.5,0,0,0,0,0,0
435.0,87,87.0,5.0,0.207,0,29,0,1,1,23,0,6,1,0.143,0,0,0,0,0,0
207.0,69,69.0,3.0,0.069,0,29,1,1,1,27,0,2,1,0.333,0,0,1,0,0,0
150.0,50,50.0,3.0,0.294,0,34,0,1,1,24,1,10,1,0.091,0,0,0,0,0,0
56.0,56,56.0,1.0,0.229,0,35,1,1,2,27,0,8,1,0.111,0,0,0,0,1,0
204.0,68,17.0,3.0,0.089,0,45,0,1,1,41,0,4,4,0.8,0,0,1,0,0,0
0.0,50,25.0,0.0,0.033,0,30,1,1,1,29,1,1,2,1.0,0,0,0,0,0,0
300.0,60,60.0,5.0,0.109,0,46,0,1,1,41,0,5,1,0.167,0,0,0,1,0,0
232.0,58,29.0,4.0,0.206,0,34,1,0,1,27,0,7,2,0.25,1,0,0,0,0,0
48.0,48,48.0,1.0,0.263,0,57,0,0,1,42,1,15,1,0.062,0,0,0,0,0,0
102.0,51,51.0,2.0,0.31,0,42,0,1,2,29,1,13,1,0.071,0,0,0,0,0,0
250.0,50,25.0,5.0,0.216,0,37,0,1,1,29,1,8,2,0.222,0,0,0,0,0,0
243.0,81,81.0,3.0,0.483,0,60,0,1,1,31,0,29,1,0.033,0,1,0,0,0,0
255.0,85,85.0,3.0,0.185,0,27,1,1,1,22,0,5,1,0.167,0,0,0,0,0,0
324.0,81,40.5,4.0,0.316,0,57,0,1,2,39,0,18,2,0.105,0,1,0,0,0,0
201.0,67,67.0,3.0,0.34,0,50,1,1,2,33,0,17,1,0.056,0,0,1,0,0,0
370.0,74,74.0,5.0,0.182,0,33,0,1,1,27,0,6,1,0.143,1,0,0,0,0,1
344.0,86,86.0,4.0,0.226,0,31,0,1,1,24,0,7,1,0.125,0,0,0,0,0,0
64.0,64,64.0,1.0,0.107,0,28,0,1,1,25,0,3,1,0.25,0,0,0,1,0,0
228.0,57,57.0,4.0,0.179,0,28,1,1,1,23,0,5,1,0.167,1,0,0,0,0,0
0.0,66,66.0,0.0,0.036,0,28,1,0,1,27,0,1,1,0.5,0,0,1,0,0,0
216.0,72,72.0,3.0,0.143,0,28,1,0,1,24,0,4,1,0.2,0,0,1,0,0,0
208.0,52,52.0,4.0,0.088,0,34,0,0,1,31,1,3,1,0.25,0,0,0,0,0,0
228.0,57,28.5,4.0,0.064,0,47,0,1,2,44,0,3,2,0.5,1,0,0,0,0,0
49.0,49,24.5,1.0,0.212,0,33,1,1,1,26,1,7,2,0.25,0,0,0,0,0,0
236.0,59,59.0,4.0,0.059,0,34,1,0,1,32,0,2,1,0.333,1,0,0,0,0,0
174.0,58,58.0,3.0,0.327,0,49,0,1,2,33,0,16,1,0.059,1,0,0,0,0,0
0.0,60,60.0,0.0,0.043,0,23,0,1,0,22,0,1,1,0.5,1,0,0,0,0,0
249.0,83,83.0,3.0,0.105,0,38,1,0,2,34,0,4,1,0.2,0,0,0,0,0,0
188.0,47,47.0,4.0,0.325,0,40,1,1,2,27,1,13,1,0.071,0,0,0,0,0,0
77.0,77,77.0,1.0,0.091,0,33,1,1,2,30,0,3,1,0.25,0,1,0,0,0,0
148.0,74,74.0,2.0,0.194,0,31,1,0,1,25,0,6,1,0.143,0,1,0,0,0,0
195.0,65,65.0,3.0,0.229,0,35,0,0,2,27,0,8,1,0.111,1,0,0,0,0,0
280.0,70,70.0,4.0,0.2,0,35,1,1,2,28,0,7,1,0.125,0,0,1,0,0,0
0.0,81,81.0,0.0,0.043,0,23,0,1,1,22,0,1,1,0.5,0,0,0,0,0,1
240.0,80,80.0,3.0,0.158,0,38,0,0,1,32,0,6,1,0.143,0,1,0,0,0,0
204.0,68,68.0,3.0,0.071,0,28,1,1,1,26,0,2,1,0.333,0,0,1,0,0,0
240.0,60,60.0,4.0,0.056,0,36,0,1,1,34,0,2,1,0.333,0,0,0,0,1,0
0.0,60,20.0,0.0,0.04,0,25,1,1,1,24,0,1,3,1.5,0,0,0,0,1,0
184.0,46,46.0,4.0,0.207,0,29,1,1,1,23,1,6,1,0.143,0,0,0,0,0,0
162.0,54,54.0,3.0,0.189,0,37,1,1,1,30,1,7,1,0.125,0,0,0,0,0,0
225.0,75,75.0,3.0,0.214,0,28,1,0,1,22,0,6,1,0.143,0,1,0,0,0,0
135.0,45,45.0,3.0,0.194,0,31,0,1,1,25,1,6,1,0.143,0,0,0,0,0,0
0.0,82,41.0,0.0,0.032,0,31,1,1,1,30,0,1,2,1.0,0,1,0,0,0,0
255.0,51,51.0,5.0,0.071,0,28,1,0,1,26,1,2,1,0.333,0,0,0,0,0,0
52.0,52,52.0,1.0,0.111,0,27,1,1,1,24,0,3,1,0.25,0,0,0,0,0,0
96.0,48,48.0,2.0,0.085,0,47,1,1,2,43,1,4,1,0.2,0,0,0,0,0,0
177.0,59,19.667,3.0,0.069,0,29,1,1,1,27,0,2,3,1.0,1,0,0,0,0,0
62.0,62,62.0,1.0,0.077,0,26,1,1,1,24,0,2,1,0.333,0,0,0,0,1,0
0.0,49,24.5,0.0,0.04,0,25,0,1,1,24,1,1,2,1.0,0,0,0,0,0,0
240.0,48,48.0,5.0,0.342,0,38,1,0,2,25,1,13,1,0.071,0,0,0,0,0,0
174.0,58,58.0,3.0,0.36,0,50,1,1,2,32,0,18,1,0.053,1,0,0,0,0,0
198.0,66,66.0,3.0,0.22,0,41,0,1,1,32,0,9,1,0.1,1,0,0,0,0,0
285.0,57,19.0,5.0,0.091,0,33,1,1,1,30,0,3,3,0.75,1,0,0,0,0,0
237.0,79,79.0,3.0,0.1,0,30,0,0,1,27,0,3,1,0.25,0,1,0,0,0,0
156.0,52,52.0,3.0,0.185,0,27,1,1,1,22,1,5,1,0.167,0,0,0,0,0,0
162.0,54,54.0,3.0,0.195,0,41,0,1,1,33,1,8,1,0.111,0,0,0,0,0,0
0.0,46,46.0,0.0,0.037,0,27,0,0,1,26,0,1,1,0.5,0,0,0,0,0,0
248.0,62,62.0,4.0,0.233,0,30,0,1,1,23,0,7,1,0.125,1,0,0,0,0,0
174.0,58,58.0,3.0,0.517,0,60,1,0,1,29,0,31,1,0.031,0,0,0,0,1,0
430.0,86,43.0,5.0,0.069,0,29,1,1,1,27,0,2,2,0.667,0,0,0,0,0,0
375.0,75,75.0,5.0,0.071,0,28,0,1,1,26,0,2,1,0.333,0,1,0,0,0,0
172.0,86,86.0,2.0,0.129,0,31,0,1,1,27,0,4,1,0.2,0,0,0,0,0,0
255.0,51,51.0,5.0,0.308,0,39,1,0,2,27,1,12,1,0.077,0,0,0,0,0,0
0.0,46,46.0,0.0,0.036,0,28,0,1,1,27,1,1,1,0.5,0,0,0,0,0,0
213.0,71,71.0,3.0,0.264,0,53,0,0,1,39,0,14,1,0.067,0,0,1,0,0,0
0.0,69,34.5,0.0,0.042,0,24,0,1,1,23,0,1,2,1.0,0,0,1,0,0,0
256.0,64,64.0,4.0,0.25,0,48,1,0,2,36,0,12,1,0.077,1,0,0,0,0,0
315.0,63,63.0,5.0,0.106,0,47,1,1,2,42,0,5,1,0.167,1,0,0,0,0,0
129.0,43,21.5,3.0,0.256,0,39,0,0,1,29,0,10,2,0.182,0,0,0,0,0,0
54.0,54,54.0,1.0,0.067,0,30,1,0,1,28,0,2,1,0.333,0,0,0,0,0,0
244.0,61,61.0,4.0,0.256,0,39,0,1,2,29,0,10,1,0.091,1,0,0,0,0,0
0.0,86,86.0,0.0,0.037,0,27,1,1,1,26,0,1,1,0.5,0,0,0,0,0,0
200.0,50,50.0,4.0,0.207,0,29,1,1,1,23,1,6,1,0.143,0,0,0,0,0,0
0.0,62,62.0,0.0,0.04,0,25,0,0,1,24,0,1,1,0.5,0,0,0,0,1,0
147.0,49,49.0,3.0,0.161,0,31,0,1,1,26,1,5,1,0.167,0,0,0,0,0,0
246.0,82,82.0,3.0,0.161,0,31,1,1,1,26,0,5,1,0.167,0,1,0,0,0,0
328.0,82,82.0,4.0,0.214,0,28,0,1,1,22,0,6,1,0.143,0,0,0,0,0,0
0.0,48,16.0,0.0,0.042,0,24,0,1,1,23,1,1,3,1.5,0,0,0,0,0,0
236.0,59,59.0,4.0,0.218,0,55,1,1,1,43,0,12,1,0.077,1,0,0,0,0,0
244.0,61,61.0,4.0,0.161,0,31,0,1,1,26,0,5,1,0.167,1,0,0,0,0,1
138.0,46,46.0,3.0,0.167,0,54,0,1,2,45,1,9,1,0.1,0,0,0,0,0,0
255.0,85,85.0,3.0,0.094,0,32,1,1,2,29,0,3,1,0.25,0,0,0,0,0,0
345.0,69,69.0,5.0,0.071,0,42,1,0,2,39,0,3,1,0.25,0,0,1,0,0,0
240.0,80,80.0,3.0,0.065,0,31,0,1,1,29,0,2,1,0.333,0,0,0,0,0,0
147.0,49,12.25,3.0,0.233,0,30,0,1,1,23,1,7,4,0.5,0,0,0,0,0,0
237.0,79,79.0,3.0,0.243,0,37,1,0,2,28,0,9,1,0.1,0,1,0,0,0,0
189.0,63,31.5,3.0,0.171,0,35,0,1,2,29,0,6,2,0.286,0,0,0,0,1,0
330.0,66,66.0,5.0,0.3,0,40,1,1,1,28,0,12,1,0.077,0,0,1,0,0,0
196.0,49,49.0,4.0,0.08,0,25,0,1,1,23,1,2,1,0.333,0,0,0,0,0,0
385.0,77,77.0,5.0,0.08,1,25,0,1,1,23,0,2,1,0.333,0,1,0,0,0,0
